,game_id,player_id,team_first,game_first,name,team,Starter,team_id,game_date,home
0,0022400642,202331,1,1,Paul George,PHI,0.0,1610612755,2025-01-25,0
9,0022400642,202696,1,0,Nikola Vucevic,CHI,1.0,1610612741,2025-01-25,1
20,0022400635,203915,1,1,Spencer Dinwiddie,DAL,0.0,1610612742,2025-01-25,1
30,0022400635,201950,1,0,Jrue Holiday,BOS,0.0,1610612738,2025-01-25,0
41,0022400643,1628374,1,1,Lauri Markkanen,UTA,0.0,1610612762,2025-01-25,0
50,0022400643,1641744,1,0,Zach Edey,MEM,0.0,1610612763,2025-01-25,1
61,0022400636,1629651,1,1,Nic Claxton,BKN,0.0,1610612751,2025-01-25,1
70,0022400636,1629639,1,0,Tyler Herro,MIA,0.0,1610612748,2025-01-25,0
79,0022400645,201142,1,0,Kevin Durant,PHX,0.0,1610612756,2025-01-25,1
88,0022400645,1628398,1,1,Kyle Kuzma,WAS,0.0,1610612764,2025-01-25,0
97,0022400644,203952,1,0,Andrew Wiggins,GSW,0.0,1610612744,2025-01-25,1
109,0022400644,1627827,1,1,Dorian Finney-Smith,LAL,0.0,1610612747,2025-01-25,0
117,0022400641,1628370,1,0,Malik Monk,SAC,0.0,1610612758,2025-01-25,0
129,0022400641,1628384,1,1,OG Anunoby,NYK,0.0,1610612752,2025-01-25,1
142,0022400638,1631094,1,0,Paolo Banchero,ORL,0.0,1610612753,2025-01-25,1
153,0022400638,1641709,1,1,Ausar Thompson,DET,0.0,1610612765,2025-01-25,0
164,0022400646,1627884,1,1,Derrick Jones Jr.,LAC,0.0,1610612746,2025-01-25,1
174,0022400646,1627752,1,0,Taurean Prince,MIL,0.0,1610612749,2025-01-25,0
186,0022400633,1629614,1,1,Andrew Nembhard,IND,0.0,1610612754,2025-01-25,0
198,0022400633,203084,1,0,Harrison Barnes,SAS,0.0,1610612759,2025-01-25,1
213,0022400640,1641708,1,0,Amen Thompson,HOU,0.0,1610612745,2025-01-25,0
222,0022400640,1628378,1,1,Donovan Mitchell,CLE,0.0,1610612739,2025-01-25,1
232,0022400634,203944,1,1,Julius Randle,MIN,0.0,1610612750,2025-01-25,1
244,0022400634,203999,1,0,Nikola Jokic,DEN,0.0,1610612743,2025-01-25,0
256,0022400637,1629627,1,0,Zion Williamson,NOP,0.0,1610612740,2025-01-25,0
266,0022400637,1628970,1,1,Miles Bridges,CHA,0.0,1610612766,2025-01-25,1
277,0022400639,1627751,1,0,Jakob Poeltl,TOR,0.0,1610612761,2025-01-25,0
288,0022400639,1629027,1,1,Trae Young,ATL,0.0,1610612737,2025-01-25,1
298,0022400631,1627824,1,1,Guerschon Yabusele,PHI,1.0,1610612755,2025-01-24,1
305,0022400631,1628378,1,0,Donovan Mitchell,CLE,1.0,1610612739,2025-01-24,0
315,0022400632,203468,1,0,CJ McCollum,NOP,0.0,1610612740,2025-01-24,0
325,0022400632,1630217,1,1,Desmond Bane,MEM,0.0,1610612763,2025-01-24,1
335,0022400630,1629014,1,1,Anfernee Simons,POR,0.0,1610612757,2025-01-24,0
344,0022400630,203995,1,0,Vasilije Micic,CHA,0.0,1610612766,2025-01-24,1
354,0022400625,1631119,1,1,Jaylin Williams,OKC,0.0,1610612760,2025-01-23,1
363,0022400625,1629655,1,0,Daniel Gafford,DAL,0.0,1610612742,2025-01-23,0
372,0022400624,201572,1,0,Brook Lopez,MIL,0.0,1610612749,2025-01-23,1
386,0022400624,1629639,1,1,Tyler Herro,MIA,0.0,1610612748,2025-01-23,0
396,0022400629,204001,1,0,Kristaps Porzingis,BOS,0.0,1610612738,2025-01-23,0
409,0022400983,1626181,1,1,Norman Powell,LAC,0.0,1610612746,2025-01-23,1
422,0022400983,1642259,1,0,Alexandre Sarr,WAS,0.0,1610612764,2025-01-23,0
434,0022400623,1629027,1,0,Trae Young,ATL,0.0,1610612737,2025-01-23,1
444,0022400623,1641711,1,1,Gradey Dick,TOR,0.0,1610612761,2025-01-23,0
454,0022400621,1630170,1,0,Devin Vassell,SAS,0.0,1610612759,2025-01-23,0
468,0022400621,1627783,1,1,Pascal Siakam,IND,0.0,1610612754,2025-01-23,1
480,0022400626,1631128,1,1,Christian Braun,DEN,0.0,1610612743,2025-01-23,1
489,0022400626,1627734,1,0,Domantas Sabonis,SAC,0.0,1610612758,2025-01-23,0
499,0022400628,1628366,1,1,Lonzo Ball,CHI,0.0,1610612741,2025-01-23,0
511,0022400628,1631218,1,0,Trayce Jackson-Davis,GSW,0.0,1610612744,2025-01-23,1
524,0022400622,1641710,1,1,Anthony Black,ORL,0.0,1610612753,2025-01-23,1
535,0022400622,1629057,1,0,Robert Williams III,POR,0.0,1610612757,2025-01-23,0
549,0022400618,1628381,1,0,John Collins,UTA,0.0,1610612762,2025-01-22,0
558,0022400618,1631119,1,1,Jaylin Williams,OKC,0.0,1610612760,2025-01-22,1
568,0022400613,1630553,1,0,Keon Johnson,BKN,0.0,1610612751,2025-01-22,1
576,0022400613,1642346,1,1,Ryan Dunn,PHX,0.0,1610612756,2025-01-22,0
589,0022400616,1641733,1,0,Nick Smith Jr.,CHA,0.0,1610612766,2025-01-22,0
601,0022400616,1629630,1,1,Ja Morant,MEM,0.0,1610612763,2025-01-22,1
612,0022400620,1628369,1,1,Jayson Tatum,BOS,0.0,1610612738,2025-01-22,0
622,0022400620,1627884,1,0,Derrick Jones Jr.,LAC,0.0,1610612746,2025-01-22,1
631,0022400614,1629023,1,1,P.J. Washington,DAL,0.0,1610612742,2025-01-22,1
639,0022400614,1630183,1,0,Jaden McDaniels,MIN,0.0,1610612750,2025-01-22,0
647,0022400615,1630224,1,1,Jalen Green,HOU,0.0,1610612745,2025-01-22,1
656,0022400615,1628378,1,0,Donovan Mitchell,CLE,0.0,1610612739,2025-01-22,0
666,0022400612,1630595,1,1,Cade Cunningham,DET,0.0,1610612765,2025-01-22,0
677,0022400612,1630249,1,0,Vit Krejci,ATL,0.0,1610612737,2025-01-22,1
686,0022400619,1631099,1,0,Keegan Murray,SAC,0.0,1610612758,2025-01-22,1
696,0022400619,1627741,1,1,Buddy Hield,GSW,0.0,1610612744,2025-01-22,0
707,0022400610,1641731,1,1,Bilal Coulibaly,WAS,0.0,1610612764,2025-01-21,0
719,0022400610,1629060,1,0,Rui Hachimura,LAL,0.0,1610612747,2025-01-21,1
728,0022400606,1628973,1,1,Jalen Brunson,NYK,0.0,1610612752,2025-01-21,0
737,0022400606,1629661,1,0,Cameron Johnson,BKN,0.0,1610612751,2025-01-21,1
746,0022400607,1629014,1,0,Anfernee Simons,POR,0.0,1610612757,2025-01-21,0
755,0022400607,202710,1,1,Jimmy Butler,MIA,0.0,1610612748,2025-01-21,1
765,0022400608,1630567,1,0,Scottie Barnes,TOR,0.0,1610612761,2025-01-21,1
779,0022400608,203484,1,1,Kentavious Caldwell-Pope,ORL,0.0,1610612753,2025-01-21,0
788,0022400609,1630178,1,1,Tyrese Maxey,PHI,1.0,1610612755,2025-01-21,0
799,0022400609,1629008,1,0,Michael Porter Jr.,DEN,1.0,1610612743,2025-01-21,1
811,0022400604,204001,1,1,Kristaps Porzingis,BOS,0.0,1610612738,2025-01-20,0
825,0022400604,203471,1,0,Dennis Schroder,GSW,0.0,1610612744,2025-01-20,1
837,0022400611,1630172,1,0,Patrick Williams,CHI,1.0,1610612741,2025-01-20,0
847,0022400611,1628964,1,1,Mo Bamba,LAC,1.0,1610612746,2025-01-20,1
860,0022400605,1630530,1,0,Trey Murphy III,NOP,0.0,1610612740,2025-01-20,1
868,0022400605,1631117,1,1,Walker Kessler,UTA,0.0,1610612762,2025-01-20,0
877,0022400603,1628386,1,1,Jarrett Allen,CLE,0.0,1610612739,2025-01-20,1
890,0022400603,1626145,1,0,Tyus Jones,PHX,0.0,1610612756,2025-01-20,0
903,0022400599,1641733,1,0,Nick Smith Jr.,CHA,0.0,1610612766,2025-01-20,1
913,0022400599,202681,1,1,Kyrie Irving,DAL,0.0,1610612742,2025-01-20,0
921,0022400602,1628973,1,0,Jalen Brunson,NYK,0.0,1610612752,2025-01-20,1
930,0022400602,1630552,1,1,Jalen Johnson,ATL,0.0,1610612737,2025-01-20,0
939,0022400600,1641709,1,1,Ausar Thompson,DET,0.0,1610612765,2025-01-20,0
949,0022400600,1641708,1,0,Amen Thompson,HOU,0.0,1610612745,2025-01-20,1
958,0022400601,1630183,1,0,Jaden McDaniels,MIN,0.0,1610612750,2025-01-20,0
967,0022400601,1630217,1,1,Desmond Bane,MEM,0.0,1610612763,2025-01-20,1
979,0022400597,1630166,1,0,Deni Avdija,POR,0.0,1610612757,2025-01-19,1
988,0022400597,1630172,1,1,Patrick Williams,CHI,1.0,1610612741,2025-01-19,0
999,0022400595,1626156,1,0,D'Angelo Russell,BKN,0.0,1610612751,2025-01-19,0
1009,0022400595,1641717,1,1,Cason Wallace,OKC,1.0,1610612760,2025-01-19,1
1019,0022400593,1628976,1,1,Wendell Carter Jr.,ORL,0.0,1610612753,2025-01-19,1
1029,0022400593,201566,1,0,Russell Westbrook,DEN,0.0,1610612743,2025-01-19,0
1041,0022400598,1629673,1,1,Jordan Poole,WAS,0.0,1610612764,2025-01-19,0
1054,0022400598,1627734,1,0,Domantas Sabonis,SAC,0.0,1610612758,2025-01-19,1
1065,0022400594,201572,1,0,Brook Lopez,MIL,0.0,1610612749,2025-01-19,1
1076,0022400594,1626162,1,1,Kelly Oubre Jr.,PHI,0.0,1610612755,2025-01-19,0
1083,0022400592,1641705,1,1,Victor Wembanyama,SAS,0.0,1610612759,2025-01-19,0
1097,0022400592,1629312,1,0,Haywood Highsmith,MIA,0.0,1610612748,2025-01-19,1
1108,0022400596,1629060,1,1,Rui Hachimura,LAL,0.0,1610612747,2025-01-19,0
1117,0022400596,1626181,1,0,Norman Powell,LAC,0.0,1610612746,2025-01-19,1
1128,0022400589,1629673,1,0,Jordan Poole,WAS,0.0,1610612764,2025-01-18,0
1136,0022400589,203952,1,1,Andrew Wiggins,GSW,0.0,1610612744,2025-01-18,1
1147,0022400588,1626162,1,1,Kelly Oubre Jr.,PHI,1.0,1610612755,2025-01-18,0
1155,0022400588,1631097,1,0,Bennedict Mathurin,IND,1.0,1610612754,2025-01-18,1
1167,0022400586,1642346,1,1,Ryan Dunn,PHX,0.0,1610612756,2025-01-18,0
1177,0022400586,202699,1,0,Tobias Harris,DET,0.0,1610612765,2025-01-18,1
1188,0022400591,1630578,1,0,Alperen Sengun,HOU,0.0,1610612745,2025-01-18,0
1199,0022400591,1629057,1,1,Robert Williams III,POR,0.0,1610612757,2025-01-18,1
1212,0022400590,1630162,1,0,Anthony Edwards,MIN,0.0,1610612750,2025-01-18,1
1221,0022400590,1628378,1,1,Donovan Mitchell,CLE,0.0,1610612739,2025-01-18,0
1230,0022400587,1630700,1,0,Dyson Daniels,ATL,0.0,1610612737,2025-01-18,0
1239,0022400587,1627759,1,1,Jaylen Brown,BOS,0.0,1610612738,2025-01-18,1
1247,0022400577,204001,1,1,Kristaps Porzingis,BOS,0.0,1610612738,2025-01-17,1
1260,0022400577,1628976,1,0,Wendell Carter Jr.,ORL,0.0,1610612753,2025-01-17,0
1270,0022400583,1629023,1,1,P.J. Washington,DAL,0.0,1610612742,2025-01-17,1
1280,0022400583,1630598,1,0,Aaron Wiggins,OKC,0.0,1610612760,2025-01-17,0
1290,0022400584,1631109,1,1,Mark Williams,CHA,0.0,1610612766,2025-01-17,0
1301,0022400584,202696,1,0,Nikola Vucevic,CHI,0.0,1610612741,2025-01-17,1
1312,0022400580,1630558,1,0,Davion Mitchell,TOR,0.0,1610612761,2025-01-17,0
1323,0022400580,203081,1,1,Damian Lillard,MIL,0.0,1610612749,2025-01-17,1
1334,0022400579,1628389,1,1,Bam Adebayo,MIA,0.0,1610612748,2025-01-17,1
1344,0022400579,1627750,1,0,Jamal Murray,DEN,0.0,1610612743,2025-01-17,0
1356,0022400581,1629004,1,1,Svi Mykhailiuk,UTA,0.0,1610612762,2025-01-17,0
1366,0022400581,203468,1,0,CJ McCollum,NOP,0.0,1610612740,2025-01-17,1
1376,0022400582,1642264,1,0,Stephon Castle,SAS,0.0,1610612759,2025-01-17,1
1389,0022400582,1628991,1,1,Jaren Jackson Jr.,MEM,0.0,1610612763,2025-01-17,0
1400,0022400578,1628973,1,0,Jalen Brunson,NYK,0.0,1610612752,2025-01-17,1
1411,0022400578,201144,1,1,Mike Conley,MIN,0.0,1610612750,2025-01-17,0
1422,0022400585,1629637,1,1,Jaxson Hayes,LAL,1.0,1610612747,2025-01-17,1
1430,0022400585,1627732,1,0,Ben Simmons,BKN,1.0,1610612751,2025-01-17,0
1440,0022400573,1629673,1,0,Jordan Poole,WAS,0.0,1610612764,2025-01-16,1
1450,0022400573,1626164,1,1,Devin Booker,PHX,0.0,1610612756,2025-01-16,0
1461,0022400575,1631101,1,0,Shaedon Sharpe,POR,0.0,1610612757,2025-01-16,1
1473,0022400575,1626181,1,1,Norman Powell,LAC,0.0,1610612746,2025-01-16,0
1487,0022400576,1628370,1,1,Malik Monk,SAC,0.0,1610612758,2025-01-16,1
1496,0022400576,1628415,1,0,Dillon Brooks,HOU,0.0,1610612745,2025-01-16,0
1505,0022400572,203501,1,0,Tim Hardaway Jr.,DET,1.0,1610612765,2025-01-16,1
1515,0022400572,1626167,1,1,Myles Turner,IND,1.0,1610612754,2025-01-16,0
1525,0022400574,1628386,1,1,Jarrett Allen,CLE,0.0,1610612739,2025-01-16,0
1539,0022400574,1629652,1,0,Luguentz Dort,OKC,0.0,1610612760,2025-01-16,1
1550,0022400564,203507,1,1,Giannis Antetokounmpo,MIL,0.0,1610612749,2025-01-15,1
1564,0022400564,1631094,1,0,Paolo Banchero,ORL,0.0,1610612753,2025-01-15,0
1574,0022400570,1629639,1,0,Tyler Herro,MIA,0.0,1610612748,2025-01-15,0
1583,0022400568,1627832,1,1,Fred VanVleet,HOU,0.0,1610612745,2025-01-15,0
1595,0022400568,1627750,1,0,Jamal Murray,DEN,0.0,1610612743,2025-01-15,1
1606,0022400565,203952,1,1,Andrew Wiggins,GSW,0.0,1610612744,2025-01-15,0
1615,0022400565,1628978,1,0,Donte DiVincenzo,MIN,0.0,1610612750,2025-01-15,1
1623,0022400569,1641718,1,0,Keyonte George,UTA,0.0,1610612762,2025-01-15,1
1632,0022400569,1641706,1,1,Brandon Miller,CHA,0.0,1610612766,2025-01-15,0
1643,0022400563,1631223,1,1,David Roddy,ATL,0.0,1610612737,2025-01-15,0
1650,0022400563,1630172,1,0,Patrick Williams,CHI,0.0,1610612741,2025-01-15,1
1663,0022400561,1626162,1,0,Kelly Oubre Jr.,PHI,0.0,1610612755,2025-01-15,1
1671,0022400561,1628969,1,1,Mikal Bridges,NYK,0.0,1610612752,2025-01-15,0
1679,0022400571,1629651,1,0,Nic Claxton,BKN,1.0,1610612751,2025-01-15,0
1688,0022400571,1626181,1,1,Norman Powell,LAC,1.0,1610612746,2025-01-15,1
1701,0022400567,1629630,1,1,Ja Morant,MEM,0.0,1610612763,2025-01-15,0
1712,0022400567,1641705,1,0,Victor Wembanyama,SAS,0.0,1610612759,2025-01-15,1
1721,0022400562,1630558,1,1,Davion Mitchell,TOR,0.0,1610612761,2025-01-15,1
1731,0022400562,1627759,1,0,Jaylen Brown,BOS,0.0,1610612738,2025-01-15,0
1744,0022400566,1642274,1,0,Yves Missi,NOP,0.0,1610612740,2025-01-15,1
1754,0022400566,1629023,1,1,P.J. Washington,DAL,0.0,1610612742,2025-01-15,0
1764,0022400558,1631099,1,0,Keegan Murray,SAC,0.0,1610612758,2025-01-14,0
1776,0022400558,203507,1,1,Giannis Antetokounmpo,MIL,0.0,1610612749,2025-01-14,1
1788,0022400556,1629027,1,1,Trae Young,ATL,0.0,1610612737,2025-01-14,1
1797,0022400556,1642346,1,0,Ryan Dunn,PHX,0.0,1610612756,2025-01-14,0
1806,0022400554,1631097,1,0,Bennedict Mathurin,IND,0.0,1610612754,2025-01-14,1
1817,0022400554,1628386,1,1,Jarrett Allen,CLE,0.0,1610612739,2025-01-14,0
1829,0022400560,1641730,1,1,Noah Clowney,BKN,1.0,1610612751,2025-01-14,0
1840,0022400560,1630703,1,0,Scoot Henderson,POR,1.0,1610612757,2025-01-14,1
1852,0022400557,202696,1,1,Nikola Vucevic,CHI,0.0,1610612741,2025-01-14,1
1863,0022400557,1629627,1,0,Zion Williamson,NOP,0.0,1610612740,2025-01-14,0
1873,0022400559,1629008,1,0,Michael Porter Jr.,DEN,0.0,1610612743,2025-01-14,0
1885,0022400559,1641726,1,1,Dereck Lively II,DAL,0.0,1610612742,2025-01-14,1
1897,0022400555,1631114,1,1,Jalen Williams,OKC,0.0,1610612760,2025-01-14,0
1907,0022400555,1627824,1,0,Guerschon Yabusele,PHI,0.0,1610612755,2025-01-14,1
1915,0022400548,1642259,1,1,Alexandre Sarr,WAS,0.0,1610612764,2025-01-13,1
1928,0022400548,1630183,1,0,Jaden McDaniels,MIN,0.0,1610612750,2025-01-13,0
1941,0022400550,1631218,1,0,Trayce Jackson-Davis,GSW,0.0,1610612744,2025-01-13,0
1951,0022400550,1629628,1,1,RJ Barrett,TOR,0.0,1610612761,2025-01-13,1
1961,0022400551,1641708,1,0,Amen Thompson,HOU,0.0,1610612745,2025-01-13,1
1970,0022400551,1629630,1,1,Ja Morant,MEM,0.0,1610612763,2025-01-13,0
1980,0022400549,1626157,1,0,Karl-Anthony Towns,NYK,0.0,1610612752,2025-01-13,1
1989,0022400549,203501,1,1,Tim Hardaway Jr.,DET,0.0,1610612765,2025-01-13,0
1999,0022400552,1630170,1,0,Devin Vassell,SAS,0.0,1610612759,2025-01-13,0
2012,0022400553,201567,1,0,Kevin Love,MIA,1.0,1610612748,2025-01-13,0
2021,0022400553,1627826,1,1,Ivica Zubac,LAC,1.0,1610612746,2025-01-13,1
2031,0022400547,1626164,1,0,Devin Booker,PHX,0.0,1610612756,2025-01-12,1
2040,0022400547,1631109,1,1,Mark Williams,CHA,0.0,1610612766,2025-01-12,0
2049,0022400541,1627734,1,1,Domantas Sabonis,SAC,1.0,1610612758,2025-01-12,0
2058,0022400541,203897,1,0,Zach LaVine,CHI,0.0,1610612741,2025-01-12,1
2068,0022400546,1630553,1,1,Keon Johnson,BKN,0.0,1610612751,2025-01-12,0
2077,0022400546,1629234,1,0,Drew Eubanks,UTA,0.0,1610612762,2025-01-12,1
2086,0022400544,202331,1,1,Paul George,PHI,0.0,1610612755,2025-01-12,0
2095,0022400544,1630175,1,0,Cole Anthony,ORL,0.0,1610612753,2025-01-12,1
2105,0022400545,1641717,1,1,Cason Wallace,OKC,0.0,1610612760,2025-01-12,0
2114,0022400545,1642267,1,0,Carlton Carrington,WAS,0.0,1610612764,2025-01-12,1
2127,0022400543,1628386,1,1,Jarrett Allen,CLE,0.0,1610612739,2025-01-12,1
2140,0022400543,1626167,1,0,Myles Turner,IND,0.0,1610612754,2025-01-12,0
2151,0022400542,1627749,1,1,Dejounte Murray,NOP,0.0,1610612740,2025-01-12,0
2161,0022400542,204001,1,0,Kristaps Porzingis,BOS,0.0,1610612738,2025-01-12,1
2170,0022400539,1626157,1,0,Karl-Anthony Towns,NYK,0.0,1610612752,2025-01-12,1
2183,0022400539,1641748,1,1,Andre Jackson Jr.,MIL,0.0,1610612749,2025-01-12,0
2195,0022400540,1641726,1,1,Dereck Lively II,DAL,0.0,1610612742,2025-01-12,1
2204,0022400540,203999,1,0,Nikola Jokic,DEN,0.0,1610612743,2025-01-12,0
2213,0022400534,1627751,1,1,Jakob Poeltl,TOR,0.0,1610612761,2025-01-11,0
2223,0022400534,1631105,1,0,Jalen Duren,DET,0.0,1610612765,2025-01-11,1
2233,0022400533,203486,1,1,Mason Plumlee,PHX,1.0,1610612756,2025-01-11,1
2242,0022400533,1628374,1,0,Lauri Markkanen,UTA,1.0,1610612762,2025-01-11,0
2252,0022400536,1642270,1,0,Donovan Clingan,POR,0.0,1610612757,2025-01-11,1
2265,0022400536,1631170,1,1,Jaime Jaquez Jr.,MIA,0.0,1610612748,2025-01-11,0
2276,0022400535,203497,1,1,Rudy Gobert,MIN,0.0,1610612750,2025-01-11,1
2285,0022400535,1628991,1,0,Jaren Jackson Jr.,MEM,0.0,1610612763,2025-01-11,0
2296,0022400527,202331,1,1,Paul George,PHI,0.0,1610612755,2025-01-10,1
2306,0022400527,1642274,1,0,Yves Missi,NOP,0.0,1610612740,2025-01-10,0
2315,0022400530,202696,1,0,Nikola Vucevic,CHI,0.0,1610612741,2025-01-10,1
2328,0022400530,1629673,1,1,Jordan Poole,WAS,0.0,1610612764,2025-01-10,0
2342,0022400526,1627752,1,1,Taurean Prince,MIL,0.0,1610612749,2025-01-10,0
2351,0022400526,1630175,1,0,Cole Anthony,ORL,0.0,1610612753,2025-01-10,1
2362,0022400529,1628973,1,0,Jalen Brunson,NYK,0.0,1610612752,2025-01-10,1
2375,0022400529,1631114,1,1,Jalen Williams,OKC,0.0,1610612760,2025-01-10,0
2384,0022400531,203999,1,0,Nikola Jokic,DEN,0.0,1610612743,2025-01-10,1
2394,0022400531,1641730,1,1,Noah Clowney,BKN,0.0,1610612751,2025-01-10,0
2403,0022400528,1627759,1,1,Jaylen Brown,BOS,1.0,1610612738,2025-01-10,1
2415,0022400528,1628370,1,0,Malik Monk,SAC,1.0,1610612758,2025-01-10,0
2423,0022400525,1631218,1,0,Trayce Jackson-Davis,GSW,0.0,1610612744,2025-01-10,0
2433,0022400525,1629614,1,1,Andrew Nembhard,IND,0.0,1610612754,2025-01-10,1
2445,0022400523,1628374,1,0,Lauri Markkanen,UTA,0.0,1610612762,2025-01-09,1
2455,0022400523,1631170,1,1,Jaime Jaquez Jr.,MIA,0.0,1610612748,2025-01-09,0
2464,0022400519,203484,1,0,Kentavious Caldwell-Pope,ORL,0.0,1610612753,2025-01-09,1
2475,0022400519,203497,1,1,Rudy Gobert,MIN,0.0,1610612750,2025-01-09,0
2487,0022400517,1630193,1,1,Immanuel Quickley,TOR,0.0,1610612761,2025-01-09,0
2497,0022400517,1627747,1,0,Caris LeVert,CLE,0.0,1610612739,2025-01-09,1
2507,0022400522,1626164,1,1,Devin Booker,PHX,0.0,1610612756,2025-01-09,1
2516,0022400522,1630700,1,0,Dyson Daniels,ATL,0.0,1610612737,2025-01-09,0
2526,0022400520,1628415,1,1,Dillon Brooks,HOU,0.0,1610612745,2025-01-09,0
2535,0022400520,1629630,1,0,Ja Morant,MEM,0.0,1610612763,2025-01-09,1
2546,0022400521,1629014,1,1,Anfernee Simons,POR,0.0,1610612757,2025-01-09,0
2555,0022400521,1641726,1,0,Dereck Lively II,DAL,0.0,1610612742,2025-01-09,1
2564,0022400518,202699,1,0,Tobias Harris,DET,1.0,1610612765,2025-01-09,1
2574,0022400518,1627741,1,1,Buddy Hield,GSW,1.0,1610612744,2025-01-09,0
2584,0022400510,202696,1,1,Nikola Vucevic,CHI,0.0,1610612741,2025-01-08,0
2597,0022400510,1627783,1,0,Pascal Siakam,IND,0.0,1610612754,2025-01-08,1
2609,0022400509,1631114,1,0,Jalen Williams,OKC,0.0,1610612760,2025-01-08,0
2618,0022400509,1629731,1,1,Dean Wade,CLE,0.0,1610612739,2025-01-08,1
2628,0022400513,1631213,1,0,Tyrese Martin,BKN,0.0,1610612751,2025-01-08,1
2635,0022400513,1627736,1,1,Malik Beasley,DET,0.0,1610612765,2025-01-08,0
2647,0022400514,1630166,1,1,Deni Avdija,POR,0.0,1610612757,2025-01-08,0
2659,0022400514,1630526,1,0,Jeremiah Robinson-Earl,NOP,0.0,1610612740,2025-01-08,1
2670,0022400516,203507,1,0,Giannis Antetokounmpo,MIL,1.0,1610612749,2025-01-08,1
2682,0022400516,1641705,1,1,Victor Wembanyama,SAS,1.0,1610612759,2025-01-08,0
2695,0022400511,1630193,1,1,Immanuel Quickley,TOR,0.0,1610612761,2025-01-08,0
2708,0022400511,1626157,1,0,Karl-Anthony Towns,NYK,0.0,1610612752,2025-01-08,1
2720,0022400515,1627750,1,1,Jamal Murray,DEN,0.0,1610612743,2025-01-08,1
2731,0022400515,1626181,1,0,Norman Powell,LAC,0.0,1610612746,2025-01-08,0
2744,0022400512,202685,1,1,Jonas Valanciunas,WAS,0.0,1610612764,2025-01-08,0
2753,0022400512,1628997,1,0,Caleb Martin,PHI,0.0,1610612755,2025-01-08,1
2762,0022400502,1626164,1,1,Devin Booker,PHX,0.0,1610612756,2025-01-07,0
2772,0022400502,1641706,1,0,Brandon Miller,CHA,0.0,1610612766,2025-01-07,1
2781,0022400508,1631218,1,0,Trayce Jackson-Davis,GSW,1.0,1610612744,2025-01-07,1
2792,0022400508,1628389,1,1,Bam Adebayo,MIA,1.0,1610612748,2025-01-07,0
2803,0022400503,1630578,1,0,Alperen Sengun,HOU,0.0,1610612745,2025-01-07,0
2815,0022400503,1628398,1,1,Kyle Kuzma,WAS,0.0,1610612764,2025-01-07,1
2827,0022400507,204001,1,1,Kristaps Porzingis,BOS,0.0,1610612738,2025-01-07,0
2837,0022400507,1627750,1,0,Jamal Murray,DEN,0.0,1610612743,2025-01-07,1
2848,0022400505,1627749,1,0,Dejounte Murray,NOP,0.0,1610612740,2025-01-07,1
2858,0022400505,203944,1,1,Julius Randle,MIN,0.0,1610612750,2025-01-07,0
2867,0022400506,1642258,1,1,Zaccharie Risacher,ATL,0.0,1610612737,2025-01-07,0
2876,0022400506,1642268,1,0,Isaiah Collier,UTA,0.0,1610612762,2025-01-07,1
2886,0022400504,1629023,1,0,P.J. Washington,DAL,0.0,1610612742,2025-01-07,1
2896,0022400504,1630559,1,1,Austin Reaves,LAL,0.0,1610612747,2025-01-07,0
2904,0022400493,1641739,1,0,Toumani Camara,POR,,1610612757,2025-01-06,0
2922,0022400493,203501,1,1,Tim Hardaway Jr.,DET,,1610612765,2025-01-06,1
2936,0022400494,1627824,1,0,Guerschon Yabusele,PHI,,1610612755,2025-01-06,1
2952,0022400494,201142,1,1,Kevin Durant,PHX,,1610612756,2025-01-06,0
2967,0022400501,201942,1,1,DeMar DeRozan,SAC,,1610612758,2025-01-06,1
2980,0022400501,1629639,1,0,Tyler Herro,MIA,,1610612748,2025-01-06,0
2996,0022400496,203484,1,0,Kentavious Caldwell-Pope,ORL,,1610612753,2025-01-06,0
3013,0022400496,1628969,1,1,Mikal Bridges,NYK,,1610612752,2025-01-06,1
3028,0022400500,203497,1,1,Rudy Gobert,MIN,,1610612750,2025-01-06,1
3046,0022400500,1627739,1,0,Kris Dunn,LAC,,1610612746,2025-01-06,0
3063,0022400497,1627751,1,1,Jakob Poeltl,TOR,,1610612761,2025-01-06,1
3080,0022400497,203081,1,0,Damian Lillard,MIL,,1610612749,2025-01-06,0
3097,0022400499,1628991,1,0,Jaren Jackson Jr.,MEM,,1610612763,2025-01-06,1
3113,0022400499,202691,1,1,Klay Thompson,DAL,,1610612742,2025-01-06,0
3128,0022400498,1629632,1,0,Coby White,CHI,,1610612741,2025-01-06,1
3145,0022400498,1630170,1,1,Devin Vassell,SAS,,1610612759,2025-01-06,0
3160,0022400495,1627783,1,1,Pascal Siakam,IND,,1610612754,2025-01-06,0
3177,0022400495,1631213,1,0,Tyrese Martin,BKN,,1610612751,2025-01-06,1
3193,0022400492,203110,1,0,Draymond Green,GSW,0.0,1610612744,2025-01-05,1
3205,0022400492,1628370,1,1,Malik Monk,SAC,0.0,1610612758,2025-01-05,0
3217,0022400487,1627759,1,0,Jaylen Brown,BOS,0.0,1610612738,2025-01-05,0
3226,0022400487,1628983,1,1,Shai Gilgeous-Alexander,OKC,0.0,1610612760,2025-01-05,1
3235,0022400488,1630163,1,0,LaMelo Ball,CHA,0.0,1610612766,2025-01-05,0
3246,0022400488,1629731,1,1,Dean Wade,CLE,0.0,1610612739,2025-01-05,1
